,round,day,date,time,home,xg_home,score,xg_away,away,attendance,venue,referee
952,Regular Season,Sat,2020-05-23,15:30,Freiburg,0.7,0–1,0.8,Werder Bremen,,Schwarzwald-Stadion,Robert Hartmann
953,Regular Season,Sat,2020-05-23,15:30,Wolfsburg,0.4,0–2,0.9,Dortmund,,Volkswagen Arena,Daniel Siebert
954,Regular Season,Sat,2020-05-23,15:30,M'Gladbach,1.6,1–3,2.9,Leverkusen,,Stadion im Borussia-Park,Sören Storks
955,Regular Season,Sat,2020-05-23,18:30,Bayern Munich,2.7,5–2,1.0,Eint Frankfurt,,Allianz Arena,Marco Fritz
956,Regular Season,Sun,2020-05-24,13:30,Schalke 04,0.6,0–3,1.3,Augsburg,,Veltins-Arena,Sascha Stegemann
957,Regular Season,Sun,2020-05-24,15:30,Mainz 05,0.3,0–5,5.2,RB Leipzig,,Opel Arena,Markus Schmidt
958,Regular Season,Sun,2020-05-24,18:00,Köln,1.4,2–2,0.7,Düsseldorf,,RheinEnergieSTADION,Benjamin Cortus
960,Regular Season,Tue,2020-05-26,18:30,Dortmund,0.9,0–1,0.8,Bayern Munich,,Signal Iduna Park,Tobias Stieler
961,Regular Season,Tue,2020-05-26,20:30,Eint Frankfurt,4.8,3–3,0.9,Freiburg,,Commerzbank-Arena,Martin Petersen
962,Regular Season,Tue,2020-05-26,20:30,Werder Bremen,0.8,0–0,0.5,M'Gladbach,,Weserstadion,Manuel Gräfe
963,Regular Season,Tue,2020-05-26,20:30,Leverkusen,1.0,1–4,2.4,Wolfsburg,,BayArena,Daniel Schlager
964,Regular Season,Wed,2020-05-27,18:30,RB Leipzig,0.7,2–2,1.6,Hertha BSC,,Red Bull Arena,Bastian Dankert
965,Regular Season,Wed,2020-05-27,20:30,Düsseldorf,1.9,2–1,0.6,Schalke 04,,Merkur Spielarena,Tobias Welz
966,Regular Season,Wed,2020-05-27,20:30,Hoffenheim,1.3,3–1,2.2,Köln,,PreZero Arena,Felix Brych
967,Regular Season,Wed,2020-05-27,20:30,Union Berlin,0.4,1–1,1.0,Mainz 05,,Stadion An der Alten Försterei,Robert Schröder
968,Regular Season,Wed,2020-05-27,20:30,Augsburg,0.7,0–0,1.7,Paderborn 07,,WWK Arena,Deniz Aytekin
970,Regular Season,Fri,2020-05-29,20:30,Freiburg,0.9,0–1,0.6,Leverkusen,,Schwarzwald-Stadion,Marco Fritz
971,Regular Season,Sat,2020-05-30,15:30,Mainz 05,0.9,0–1,1.7,Hoffenheim,,Opel Arena,Sascha Stegemann
972,Regular Season,Sat,2020-05-30,15:30,Schalke 04,0.7,0–1,0.5,Werder Bremen,,Veltins-Arena,Felix Zwayer
973,Regular Season,Sat,2020-05-30,15:30,Hertha BSC,2.1,2–0,0.6,Augsburg,,Olympiastadion Berlin,Sven Jablonski
974,Regular Season,Sat,2020-05-30,15:30,Wolfsburg,1.6,1–2,1.6,Eint Frankfurt,,Volkswagen Arena,Guido Winkmann
975,Regular Season,Sat,2020-05-30,18:30,Bayern Munich,3.0,5–0,0.8,Düsseldorf,,Allianz Arena,Robert Hartmann
976,Regular Season,Sun,2020-05-31,15:30,M'Gladbach,2.2,4–1,0.9,Union Berlin,,Stadion im Borussia-Park,Frank Willenborg
977,Regular Season,Sun,2020-05-31,18:00,Paderborn 07,1.0,1–6,3.8,Dortmund,,Benteler-Arena,Daniel Siebert
978,Regular Season,Mon,2020-06-01,20:30,Köln,1.0,2–4,3.4,RB Leipzig,,RheinEnergieSTADION,Christian Dingert
980,Regular Season,Wed,2020-06-03,20:30,Werder Bremen,0.5,0–3,1.5,Eint Frankfurt,,Weserstadion,Patrick Ittrich
982,Regular Season,Fri,2020-06-05,20:30,Freiburg,1.1,1–0,2.4,M'Gladbach,,Schwarzwald-Stadion,Markus Schmidt
983,Regular Season,Sat,2020-06-06,15:30,Düsseldorf,2.2,2–2,0.9,Hoffenheim,,Merkur Spielarena,Sören Storks
984,Regular Season,Sat,2020-06-06,15:30,Eint Frankfurt,0.4,0–2,2.0,Mainz 05,,Commerzbank-Arena,Felix Brych
985,Regular Season,Sat,2020-06-06,15:30,RB Leipzig,2.1,1–1,1.4,Paderborn 07,,Red Bull Arena,Deniz Aytekin
986,Regular Season,Sat,2020-06-06,15:30,Leverkusen,0.9,2–4,2.6,Bayern Munich,,BayArena,Manuel Gräfe
987,Regular Season,Sat,2020-06-06,18:30,Dortmund,1.8,1–0,0.4,Hertha BSC,,Signal Iduna Park,Harm Osmers
988,Regular Season,Sun,2020-06-07,13:30,Werder Bremen,0.7,0–1,1.7,Wolfsburg,,Weserstadion,Bibiana Steinhaus
989,Regular Season,Sun,2020-06-07,15:30,Union Berlin,1.6,1–1,0.2,Schalke 04,,Stadion An der Alten Försterei,Tobias Stieler
990,Regular Season,Sun,2020-06-07,18:00,Augsburg,2.1,1–1,1.0,Köln,,WWK Arena,Benjamin Cortus
992,Regular Season,Fri,2020-06-12,20:30,Hoffenheim,1.8,0–2,1.6,RB Leipzig,,PreZero Arena,Tobias Welz
993,Regular Season,Sat,2020-06-13,15:30,Wolfsburg,2.4,2–2,2.2,Freiburg,,Volkswagen Arena,Bastian Dankert
994,Regular Season,Sat,2020-06-13,15:30,Köln,1.1,1–2,1.1,Union Berlin,,RheinEnergieSTADION,Martin Petersen
995,Regular Season,Sat,2020-06-13,15:30,Düsseldorf,0.5,0–1,0.6,Dortmund,,Merkur Spielarena,Sascha Stegemann
996,Regular Season,Sat,2020-06-13,15:30,Paderborn 07,1.7,1–5,2.6,Werder Bremen,,Benteler-Arena,Christian Dingert
997,Regular Season,Sat,2020-06-13,15:30,Hertha BSC,0.9,1–4,2.5,Eint Frankfurt,,Olympiastadion Berlin,Robert Hartmann
998,Regular Season,Sat,2020-06-13,18:30,Bayern Munich,1.5,2–1,0.7,M'Gladbach,,Allianz Arena,Felix Zwayer
999,Regular Season,Sun,2020-06-14,15:30,Mainz 05,1.7,0–1,0.9,Augsburg,,Opel Arena,Marco Fritz
1000,Regular Season,Sun,2020-06-14,18:00,Schalke 04,1.3,1–1,1.2,Leverkusen,,Veltins-Arena,Daniel Siebert
1002,Regular Season,Tue,2020-06-16,18:30,M'Gladbach,1.7,3–0,0.4,Wolfsburg,,Stadion im Borussia-Park,Robert Schröder
1003,Regular Season,Tue,2020-06-16,20:30,Werder Bremen,0.5,0–1,1.1,Bayern Munich,,Weserstadion,Harm Osmers
1004,Regular Season,Tue,2020-06-16,20:30,Freiburg,1.9,2–1,1.8,Hertha BSC,,Schwarzwald-Stadion,Tobias Stieler
1005,Regular Season,Tue,2020-06-16,20:30,Union Berlin,1.7,1–0,0.8,Paderborn 07,,Stadion An der Alten Försterei,Bibiana Steinhaus
1006,Regular Season,Wed,2020-06-17,18:30,Eint Frankfurt,2.5,2–1,0.8,Schalke 04,,Commerzbank-Arena,Guido Winkmann
1007,Regular Season,Wed,2020-06-17,20:30,Leverkusen,2.3,3–1,0.6,Köln,,BayArena,Sven Jablonski
1008,Regular Season,Wed,2020-06-17,20:30,RB Leipzig,1.2,2–2,1.0,Düsseldorf,,Red Bull Arena,Manuel Gräfe
1009,Regular Season,Wed,2020-06-17,20:30,Augsburg,0.5,1–3,1.6,Hoffenheim,,WWK Arena,Deniz Aytekin
1010,Regular Season,Wed,2020-06-17,20:30,Dortmund,1.1,0–2,1.8,Mainz 05,,Signal Iduna Park,Frank Willenborg
1012,Regular Season,Sat,2020-06-20,15:30,Bayern Munich,2.0,3–1,1.8,Freiburg,,Allianz Arena,Sören Storks
1013,Regular Season,Sat,2020-06-20,15:30,Hoffenheim,2.1,4–0,0.4,Union Berlin,,PreZero Arena,Robert Hartmann
1014,Regular Season,Sat,2020-06-20,15:30,Mainz 05,1.9,3–1,2.0,Werder Bremen,,Opel Arena,Manuel Gräfe
1015,Regular Season,Sat,2020-06-20,15:30,Köln,1.0,1–1,1.6,Eint Frankfurt,,RheinEnergieSTADION,Christian Dingert
1016,Regular Season,Sat,2020-06-20,15:30,Hertha BSC,1.9,2–0,1.4,Leverkusen,,Olympiastadion Berlin,Felix Brych
1017,Regular Season,Sat,2020-06-20,15:30,Paderborn 07,0.6,1–3,4.0,M'Gladbach,,Benteler-Arena,Tobias Welz
1018,Regular Season,Sat,2020-06-20,15:30,Düsseldorf,0.4,1–1,1.5,Augsburg,,Merkur Spielarena,Daniel Siebert
1019,Regular Season,Sat,2020-06-20,15:30,RB Leipzig,0.9,0–2,3.1,Dortmund,,Red Bull Arena,Felix Zwayer
1020,Regular Season,Sat,2020-06-20,15:30,Schalke 04,0.9,1–4,2.1,Wolfsburg,,Veltins-Arena,Sascha Stegemann
1022,Regular Season,Sat,2020-06-27,15:30,Dortmund,0.2,0–4,3.1,Hoffenheim,,Signal Iduna Park,Guido Winkmann
1023,Regular Season,Sat,2020-06-27,15:30,Union Berlin,1.8,3–0,1.0,Düsseldorf,,Stadion An der Alten Försterei,Harm Osmers
1024,Regular Season,Sat,2020-06-27,15:30,M'Gladbach,3.0,2–1,1.0,Hertha BSC,,Stadion im Borussia-Park,Deniz Aytekin
1025,Regular Season,Sat,2020-06-27,15:30,Wolfsburg,0.8,0–4,3.2,Bayern Munich,,Volkswagen Arena,Patrick Ittrich
1026,Regular Season,Sat,2020-06-27,15:30,Augsburg,0.2,1–2,2.2,RB Leipzig,,WWK Arena,Felix Brych
1027,Regular Season,Sat,2020-06-27,15:30,Werder Bremen,3.0,6–1,0.8,Köln,,Weserstadion,Bastian Dankert
1028,Regular Season,Sat,2020-06-27,15:30,Eint Frankfurt,2.1,3–2,2.2,Paderborn 07,,Commerzbank-Arena,Benjamin Brand
1029,Regular Season,Sat,2020-06-27,15:30,Leverkusen,1.5,1–0,0.4,Mainz 05,,BayArena,Benjamin Cortus
1030,Regular Season,Sat,2020-06-27,15:30,Freiburg,1.5,4–0,0.8,Schalke 04,,Schwarzwald-Stadion,Martin Petersen
1032,German 1/2 Relegation/Promotion Playoffs,Thu,2020-07-02,20:30,Werder Bremen,,0–0,,Heidenheim,,Weserstadion,
1033,German 1/2 Relegation/Promotion Playoffs,Mon,2020-07-06,20:30,Heidenheim,,2–2,,Werder Bremen,,Voith-Arena,
1034,Regular Season,Fri,2018-08-24,20:30,Bayern Munich,2.8,3–1,0.9,Hoffenheim,75000.0,Allianz Arena,Bastian Dankert
1035,Regular Season,Sat,2018-08-25,15:30,Hertha BSC,1.4,1–0,1.3,Nürnberg,52729.0,Olympiastadion Berlin,Tobias Welz
1036,Regular Season,Sat,2018-08-25,15:30,Wolfsburg,1.3,2–1,1.4,Schalke 04,26621.0,Volkswagen Arena,Patrick Ittrich
1037,Regular Season,Sat,2018-08-25,15:30,Freiburg,2.0,0–2,0.9,Eint Frankfurt,24000.0,Schwarzwald-Stadion,Manuel Gräfe
1038,Regular Season,Sat,2018-08-25,15:30,Werder Bremen,1.8,1–1,1.0,Hannover 96,42100.0,Weserstadion,Felix Brych
1039,Regular Season,Sat,2018-08-25,15:30,Düsseldorf,1.3,1–2,1.3,Augsburg,40996.0,Merkur Spielarena,Markus Schmidt
1040,Regular Season,Sat,2018-08-25,18:30,M'Gladbach,4.1,2–0,1.4,Leverkusen,53087.0,Stadion im Borussia-Park,Christian Dingert
1041,Regular Season,Sun,2018-08-26,15:30,Mainz 05,1.1,1–0,1.0,Stuttgart,28705.0,Opel Arena,Daniel Siebert
1042,Regular Season,Sun,2018-08-26,18:00,Dortmund,1.0,4–1,1.6,RB Leipzig,80365.0,Signal Iduna Park,Deniz Aytekin
1044,Regular Season,Fri,2018-08-31,20:30,Hannover 96,0.8,0–0,0.7,Dortmund,49000.0,HDI-Arena,Felix Zwayer
1045,Regular Season,Sat,2018-09-01,15:30,Nürnberg,1.2,1–1,0.4,Mainz 05,37781.0,Max-Morlock-Stadion,Guido Winkmann
1046,Regular Season,Sat,2018-09-01,15:30,Eint Frankfurt,1.2,1–2,1.7,Werder Bremen,50000.0,Commerzbank-Arena,Sören Storks
1047,Regular Season,Sat,2018-09-01,15:30,Augsburg,1.1,1–1,1.1,M'Gladbach,29580.0,WWK Arena,Frank Willenborg
1048,Regular Season,Sat,2018-09-01,15:30,Leverkusen,1.5,1–3,1.2,Wolfsburg,26247.0,BayArena,Sven Jablonski
1049,Regular Season,Sat,2018-09-01,15:30,Hoffenheim,3.5,3–1,2.7,Freiburg,28619.0,PreZero Arena,Robert Hartmann
1050,Regular Season,Sat,2018-09-01,18:30,Stuttgart,0.2,0–3,1.8,Bayern Munich,58680.0,Mercedes-Benz Arena,Harm Osmers
1051,Regular Season,Sun,2018-09-02,15:30,RB Leipzig,1.8,1–1,1.2,Düsseldorf,34975.0,Red Bull Arena,Marco Fritz
1052,Regular Season,Sun,2018-09-02,18:00,Schalke 04,1.8,0–2,0.6,Hertha BSC,60181.0,Veltins-Arena,Sascha Stegemann
1054,Regular Season,Fri,2018-09-14,20:30,Dortmund,0.9,3–1,0.3,Eint Frankfurt,81000.0,Signal Iduna Park,Benjamin Cortus
1055,Regular Season,Sat,2018-09-15,15:30,RB Leipzig,2.3,3–2,1.2,Hannover 96,38937.0,Red Bull Arena,Robert Kampka
1056,Regular Season,Sat,2018-09-15,15:30,Düsseldorf,1.5,2–1,2.3,Hoffenheim,40111.0,Merkur Spielarena,Tobias Stieler
1057,Regular Season,Sat,2018-09-15,15:30,Wolfsburg,2.0,2–2,0.8,Hertha BSC,25090.0,Volkswagen Arena,Christian Dingert
1058,Regular Season,Sat,2018-09-15,15:30,Bayern Munich,1.3,3–1,0.8,Leverkusen,75000.0,Allianz Arena,Tobias Welz
1059,Regular Season,Sat,2018-09-15,15:30,Mainz 05,2.8,2–1,0.7,Augsburg,21105.0,Opel Arena,Martin Petersen
1060,Regular Season,Sat,2018-09-15,18:30,M'Gladbach,1.3,2–1,1.6,Schalke 04,54022.0,Stadion im Borussia-Park,Manuel Gräfe
1061,Regular Season,Sun,2018-09-16,15:30,Werder Bremen,0.7,1–1,1.0,Nürnberg,42100.0,Weserstadion,Daniel Schlager
1062,Regular Season,Sun,2018-09-16,18:00,Freiburg,1.1,3–3,1.0,Stuttgart,24000.0,Schwarzwald-Stadion,Deniz Aytekin
1064,Regular Season,Fri,2018-09-21,20:30,Stuttgart,1.4,0–0,0.9,Düsseldorf,54410.0,Mercedes-Benz Arena,Robert Hartmann
1065,Regular Season,Sat,2018-09-22,15:30,Hoffenheim,2.1,1–1,1.3,Dortmund,30150.0,PreZero Arena,Harm Osmers
1066,Regular Season,Sat,2018-09-22,15:30,Hertha BSC,2.8,4–2,2.2,M'Gladbach,51852.0,Olympiastadion Berlin,Markus Schmidt
1067,Regular Season,Sat,2018-09-22,15:30,Nürnberg,1.2,2–0,0.7,Hannover 96,36736.0,Max-Morlock-Stadion,Bastian Dankert
1068,Regular Season,Sat,2018-09-22,15:30,Wolfsburg,0.7,1–3,2.0,Freiburg,23011.0,Volkswagen Arena,Sascha Stegemann
1069,Regular Season,Sat,2018-09-22,15:30,Augsburg,2.2,2–3,1.5,Werder Bremen,28434.0,WWK Arena,Felix Zwayer
1070,Regular Season,Sat,2018-09-22,18:30,Schalke 04,0.4,0–2,2.4,Bayern Munich,62271.0,Veltins-Arena,Daniel Siebert
1071,Regular Season,Sun,2018-09-23,15:30,Leverkusen,1.3,1–0,0.8,Mainz 05,27473.0,BayArena,Marco Fritz
1072,Regular Season,Sun,2018-09-23,18:00,Eint Frankfurt,1.6,1–1,1.5,RB Leipzig,43800.0,Commerzbank-Arena,Felix Brych
1074,Regular Season,Tue,2018-09-25,18:30,Werder Bremen,2.5,3–1,1.0,Hertha BSC,39100.0,Weserstadion,Guido Winkmann
1075,Regular Season,Tue,2018-09-25,20:30,Hannover 96,1.7,1–3,1.9,Hoffenheim,33500.0,HDI-Arena,Christian Dingert
1076,Regular Season,Tue,2018-09-25,20:30,Bayern Munich,1.7,1–1,1.3,Augsburg,75000.0,Allianz Arena,Sören Storks
1077,Regular Season,Tue,2018-09-25,20:30,Freiburg,1.5,1–0,0.8,Schalke 04,24000.0,Schwarzwald-Stadion,Frank Willenborg
1078,Regular Season,Wed,2018-09-26,18:30,Düsseldorf,2.2,1–2,1.7,Leverkusen,40046.0,Merkur Spielarena,Manuel Gräfe
1079,Regular Season,Wed,2018-09-26,20:30,RB Leipzig,3.2,2–0,0.7,Stuttgart,32187.0,Red Bull Arena,Robert Schröder
1080,Regular Season,Wed,2018-09-26,20:30,Dortmund,2.1,7–0,0.1,Nürnberg,75700.0,Signal Iduna Park,Patrick Ittrich
1081,Regular Season,Wed,2018-09-26,20:30,Mainz 05,0.4,0–0,1.0,Wolfsburg,19205.0,Opel Arena,Tobias Stieler
1082,Regular Season,Wed,2018-09-26,20:30,M'Gladbach,1.6,3–1,1.3,Eint Frankfurt,41257.0,Stadion im Borussia-Park,Sven Jablonski
1084,Regular Season,Fri,2018-09-28,20:30,Hertha BSC,1.1,2–0,1.8,Bayern Munich,74669.0,Olympiastadion Berlin,Marco Fritz
1085,Regular Season,Sat,2018-09-29,15:30,Schalke 04,1.0,1–0,0.9,Mainz 05,61810.0,Veltins-Arena,Benjamin Cortus
1086,Regular Season,Sat,2018-09-29,15:30,Stuttgart,2.3,2–1,1.5,Werder Bremen,58569.0,Mercedes-Benz Arena,Tobias Welz
1087,Regular Season,Sat,2018-09-29,15:30,Nürnberg,2.2,3–0,1.1,Düsseldorf,36102.0,Max-Morlock-Stadion,Harm Osmers
1088,Regular Season,Sat,2018-09-29,15:30,Hoffenheim,1.8,1–2,1.6,RB Leipzig,28115.0,PreZero Arena,Deniz Aytekin
1089,Regular Season,Sat,2018-09-29,15:30,Wolfsburg,1.3,2–2,0.7,M'Gladbach,24100.0,Volkswagen Arena,Felix Zwayer
1090,Regular Season,Sat,2018-09-29,18:30,Leverkusen,1.1,2–4,2.7,Dortmund,30210.0,BayArena,Felix Brych
1091,Regular Season,Sun,2018-09-30,15:30,Eint Frankfurt,2.1,4–1,0.4,Hannover 96,46300.0,Commerzbank-Arena,Robert Hartmann
1092,Regular Season,Sun,2018-09-30,18:00,Augsburg,3.8,4–1,1.5,Freiburg,26488.0,WWK Arena,Robert Kampka
1094,Regular Season,Fri,2018-10-05,20:30,Werder Bremen,1.0,2–0,0.4,Wolfsburg,42100.0,Weserstadion,Martin Petersen
1095,Regular Season,Sat,2018-10-06,15:30,Düsseldorf,0.6,0–2,1.6,Schalke 04,52000.0,Merkur Spielarena,Sven Jablonski
1096,Regular Season,Sat,2018-10-06,15:30,Mainz 05,2.1,0–0,1.5,Hertha BSC,22405.0,Opel Arena,Daniel Schlager
1097,Regular Season,Sat,2018-10-06,15:30,Hannover 96,1.7,3–1,0.9,Stuttgart,40800.0,HDI-Arena,Sascha Stegemann
1098,Regular Season,Sat,2018-10-06,15:30,Dortmund,1.9,4–3,2.2,Augsburg,81365.0,Signal Iduna Park,Markus Schmidt
1099,Regular Season,Sat,2018-10-06,18:30,Bayern Munich,1.6,0–3,0.5,M'Gladbach,75000.0,Allianz Arena,Frank Willenborg
1100,Regular Season,Sun,2018-10-07,13:30,Freiburg,0.3,0–0,1.1,Leverkusen,23800.0,Schwarzwald-Stadion,Bastian Dankert
1101,Regular Season,Sun,2018-10-07,15:30,Hoffenheim,2.2,1–2,1.0,Eint Frankfurt,29785.0,PreZero Arena,Daniel Siebert
1102,Regular Season,Sun,2018-10-07,18:00,RB Leipzig,2.1,6–0,0.2,Nürnberg,37389.0,Red Bull Arena,Tobias Stieler
1104,Regular Season,Fri,2018-10-19,20:30,Eint Frankfurt,3.7,7–1,1.0,Düsseldorf,51000.0,Commerzbank-Arena,Deniz Aytekin
1105,Regular Season,Sat,2018-10-20,15:30,Nürnberg,1.3,1–3,2.2,Hoffenheim,36472.0,Max-Morlock-Stadion,Felix Zwayer
1106,Regular Season,Sat,2018-10-20,15:30,Leverkusen,2.2,2–2,0.6,Hannover 96,26435.0,BayArena,Patrick Ittrich
1107,Regular Season,Sat,2018-10-20,15:30,Stuttgart,1.0,0–4,1.2,Dortmund,59000.0,Mercedes-Benz Arena,Manuel Gräfe
1108,Regular Season,Sat,2018-10-20,15:30,Augsburg,0.2,0–0,0.9,RB Leipzig,28703.0,WWK Arena,Tobias Welz
1109,Regular Season,Sat,2018-10-20,15:30,Wolfsburg,1.4,1–3,2.7,Bayern Munich,30000.0,Volkswagen Arena,Guido Winkmann
1110,Regular Season,Sat,2018-10-20,18:30,Schalke 04,1.4,0–2,0.4,Werder Bremen,62271.0,Veltins-Arena,Christian Dingert
1111,Regular Season,Sun,2018-10-21,15:30,Hertha BSC,1.1,1–1,0.7,Freiburg,53716.0,Olympiastadion Berlin,Benjamin Cortus
1112,Regular Season,Sun,2018-10-21,18:00,M'Gladbach,2.6,4–0,1.2,Mainz 05,51123.0,Stadion im Borussia-Park,Sören Storks
1114,Regular Season,Fri,2018-10-26,20:30,Freiburg,1.5,3–1,1.2,M'Gladbach,24000.0,Schwarzwald-Stadion,Robert Hartmann
1115,Regular Season,Sat,2018-10-27,15:30,Hannover 96,0.8,1–2,1.6,Augsburg,37600.0,HDI-Arena,Robert Kampka
1116,Regular Season,Sat,2018-10-27,15:30,Dortmund,3.7,2–2,2.1,Hertha BSC,81000.0,Signal Iduna Park,Sascha Stegemann
1117,Regular Season,Sat,2018-10-27,15:30,Mainz 05,0.3,1–2,2.2,Bayern Munich,33305.0,Opel Arena,Harm Osmers
1118,Regular Season,Sat,2018-10-27,15:30,Düsseldorf,0.6,0–3,2.0,Wolfsburg,38043.0,Merkur Spielarena,Daniel Schlager
1119,Regular Season,Sat,2018-10-27,18:30,Hoffenheim,2.9,4–0,0.5,Stuttgart,30150.0,PreZero Arena,Frank Willenborg
1120,Regular Season,Sun,2018-10-28,13:30,Nürnberg,1.0,1–1,1.6,Eint Frankfurt,42154.0,Max-Morlock-Stadion,Robert Schröder
1121,Regular Season,Sun,2018-10-28,15:30,RB Leipzig,0.7,0–0,0.5,Schalke 04,41939.0,Red Bull Arena,Felix Brych
1122,Regular Season,Sun,2018-10-28,18:00,Werder Bremen,1.9,2–6,3.9,Leverkusen,40400.0,Weserstadion,Marco Fritz
1124,Regular Season,Fri,2018-11-02,20:30,Stuttgart,1.0,0–3,3.1,Eint Frankfurt,58016.0,Mercedes-Benz Arena,Sven Jablonski
1125,Regular Season,Sat,2018-11-03,15:30,Schalke 04,2.8,3–1,1.9,Hannover 96,61959.0,Veltins-Arena,Markus Schmidt
1126,Regular Season,Sat,2018-11-03,15:30,Leverkusen,1.6,1–4,1.6,Hoffenheim,27589.0,BayArena,Tobias Stieler
1127,Regular Season,Sat,2018-11-03,15:30,Bayern Munich,2.0,1–1,0.3,Freiburg,75000.0,Allianz Arena,Felix Zwayer
1128,Regular Season,Sat,2018-11-03,15:30,Augsburg,1.6,2–2,1.4,Nürnberg,30660.0,WWK Arena,Patrick Ittrich
1129,Regular Season,Sat,2018-11-03,15:30,Wolfsburg,0.6,0–1,1.4,Dortmund,30000.0,Volkswagen Arena,Daniel Siebert
1130,Regular Season,Sat,2018-11-03,18:30,Hertha BSC,1.4,0–3,3.7,RB Leipzig,50382.0,Olympiastadion Berlin,Deniz Aytekin
1131,Regular Season,Sun,2018-11-04,15:30,M'Gladbach,3.5,3–0,0.8,Düsseldorf,54022.0,Stadion im Borussia-Park,Felix Brych
1132,Regular Season,Sun,2018-11-04,18:00,Mainz 05,0.8,2–1,1.6,Werder Bremen,25105.0,Opel Arena,Guido Winkmann
1134,Regular Season,Fri,2018-11-09,20:30,Hannover 96,2.1,2–1,3.2,Wolfsburg,35800.0,HDI-Arena,Marco Fritz
1135,Regular Season,Sat,2018-11-10,15:30,Freiburg,1.3,1–3,0.9,Mainz 05,24000.0,Schwarzwald-Stadion,Sascha Stegemann
1136,Regular Season,Sat,2018-11-10,15:30,Nürnberg,0.5,0–2,1.5,Stuttgart,50000.0,Max-Morlock-Stadion,Christian Dingert
1137,Regular Season,Sat,2018-11-10,15:30,Düsseldorf,2.7,4–1,0.8,Hertha BSC,38743.0,Merkur Spielarena,Robert Hartmann
1138,Regular Season,Sat,2018-11-10,15:30,Hoffenheim,2.3,2–1,1.3,Augsburg,27009.0,PreZero Arena,Robert Schröder
1139,Regular Season,Sat,2018-11-10,15:30,Werder Bremen,1.4,1–3,2.0,M'Gladbach,42100.0,Weserstadion,Sören Storks
1140,Regular Season,Sat,2018-11-10,18:30,Dortmund,2.5,3–2,2.1,Bayern Munich,81365.0,Signal Iduna Park,Manuel Gräfe
1141,Regular Season,Sun,2018-11-11,15:30,RB Leipzig,2.2,3–0,0.4,Leverkusen,36155.0,Red Bull Arena,Martin Petersen
1142,Regular Season,Sun,2018-11-11,18:00,Eint Frankfurt,1.7,3–0,0.8,Schalke 04,50700.0,Commerzbank-Arena,Benjamin Cortus
1144,Regular Season,Fri,2018-11-23,20:30,Leverkusen,2.9,2–0,0.6,Stuttgart,24632.0,BayArena,Robert Schröder
1145,Regular Season,Sat,2018-11-24,15:30,Hertha BSC,3.3,3–3,1.5,Hoffenheim,44508.0,Olympiastadion Berlin,Tobias Welz
1146,Regular Season,Sat,2018-11-24,15:30,Bayern Munich,2.6,3–3,1.5,Düsseldorf,75000.0,Allianz Arena,Sven Jablonski
1147,Regular Season,Sat,2018-11-24,15:30,Wolfsburg,1.7,1–0,0.5,RB Leipzig,22832.0,Volkswagen Arena,Tobias Stieler
1148,Regular Season,Sat,2018-11-24,15:30,Mainz 05,1.0,1–2,1.2,Dortmund,33305.0,Opel Arena,Deniz Aytekin
1149,Regular Season,Sat,2018-11-24,15:30,Augsburg,2.2,1–3,3.5,Eint Frankfurt,30660.0,WWK Arena,Felix Zwayer
1150,Regular Season,Sat,2018-11-24,18:30,Schalke 04,2.7,5–2,2.1,Nürnberg,62271.0,Veltins-Arena,Guido Winkmann
1151,Regular Season,Sun,2018-11-25,15:30,Freiburg,2.8,1–1,2.3,Werder Bremen,24000.0,Schwarzwald-Stadion,Bastian Dankert
1152,Regular Season,Sun,2018-11-25,18:00,M'Gladbach,1.8,4–1,0.5,Hannover 96,48692.0,Stadion im Borussia-Park,Daniel Siebert
1154,Regular Season,Fri,2018-11-30,20:30,Düsseldorf,1.6,0–1,0.9,Mainz 05,37091.0,Merkur Spielarena,Manuel Gräfe
1155,Regular Season,Sat,2018-12-01,15:30,Stuttgart,0.6,1–0,1.1,Augsburg,52739.0,Mercedes-Benz Arena,Harm Osmers
1156,Regular Season,Sat,2018-12-01,15:30,Hannover 96,1.1,0–2,1.3,Hertha BSC,35800.0,HDI-Arena,Felix Brych
1157,Regular Season,Sat,2018-12-01,15:30,Werder Bremen,0.5,1–2,2.4,Bayern Munich,42100.0,Weserstadion,Christian Dingert
1158,Regular Season,Sat,2018-12-01,15:30,Dortmund,2.5,2–0,0.1,Freiburg,81365.0,Signal Iduna Park,Frank Willenborg
1159,Regular Season,Sat,2018-12-01,18:30,Hoffenheim,2.1,1–1,2.2,Schalke 04,30000.0,PreZero Arena,Robert Kampka
1160,Regular Season,Sun,2018-12-02,15:30,RB Leipzig,2.1,2–0,0.6,M'Gladbach,41939.0,Red Bull Arena,Markus Schmidt
1161,Regular Season,Sun,2018-12-02,18:00,Eint Frankfurt,1.7,1–2,1.1,Wolfsburg,48000.0,Commerzbank-Arena,Sascha Stegemann
1162,Regular Season,Mon,2018-12-03,20:30,Nürnberg,0.7,1–1,1.6,Leverkusen,32238.0,Max-Morlock-Stadion,Bibiana Steinhaus
1164,Regular Season,Fri,2018-12-07,20:30,Werder Bremen,1.9,3–1,1.2,Düsseldorf,41500.0,Weserstadion,Marco Fritz
1165,Regular Season,Sat,2018-12-08,15:30,Freiburg,2.0,3–0,1.0,RB Leipzig,23800.0,Schwarzwald-Stadion,Tobias Welz
